# model=B23VideoMTWindowModel tfcu=videomt_window lora_rank=32 input_size=512 num_clips=1 num_frames=4
# loss=videomt aux=
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=2 lr=0.0001 params_total=343355218 params_trainable=40201042
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_videomt_enabled,train_videomt_query_alpha,val_loss,val_main_loss,val_aux_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_videomt_enabled,val_videomt_query_alpha
260,8.6464439e-06,0.76241781,0.76241781,,,,,,,,,,,,,,,,,,,,,0.76241781,,0.190779,,0.57163882,0,,,0.68696863,0.8070315,0.73910904,0.89356989,0.97191254,1,-0.0045993117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,8.6362191e-06,0.70437751,0.70437751,,,,,,,,,,,,,,,,,,,,,0.70437751,,0.19110332,,0.51327418,0,,,0.71696395,0.83179149,0.77272187,0.90923123,0.96681636,1,-0.004587495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,8.6259627e-06,0.7809824,0.7809824,,,,,,,,,,,,,,,,,,,,,0.7809824,,0.20107558,,0.57990682,0,,,0.66280492,0.78756517,0.73468018,0.85584022,0.96781905,1,-0.0048088076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,8.6156748e-06,0.73855022,0.73855022,,,,,,,,,,,,,,,,,,,,,0.73855022,,0.19137023,,0.54717999,0,,,0.69250821,0.80974576,0.74752045,0.89111021,0.97261203,1,-0.004802268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,8.6053556e-06,0.78472566,0.78472566,,,,,,,,,,,,,,,,,,,,,0.78472566,,0.19339105,,0.59133461,0,,,0.65220485,0.78043863,0.70462664,0.88931055,0.97098859,1,-0.004695618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,8.595005e-06,0.75178692,0.75178692,,,,,,,,,,,,,,,,,,,,,0.75178692,,0.20030067,,0.55148624,0,,,0.69952318,0.81193036,0.75337005,0.88657049,0.96840687,1,-0.0045504161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,8.5846234e-06,0.75980227,0.75980227,,,,,,,,,,,,,,,,,,,,,0.75980227,,0.19356975,,0.56623253,0,,,0.62068154,0.74490435,0.67538219,0.84657714,0.96680047,1,-0.0044955213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,8.5742106e-06,0.80603814,0.80603814,,,,,,,,,,,,,,,,,,,,,0.80603814,,0.20122704,,0.6048111,0,,,0.65496594,0.77258688,0.71332542,0.86500879,0.97235123,1,-0.0045888028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,8.5637669e-06,0.76635601,0.76635601,,,,,,,,,,,,,,,,,,,,,0.76635601,,0.18867398,,0.57768203,0,,,0.67652842,0.79257998,0.72751294,0.88525167,0.96911236,1,-0.0046320653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,8.5532924e-06,0.7178052,0.7178052,,,,,,,,,,,,,,,,,,,,,0.7178052,,0.18794737,,0.52985782,0,,,0.69289052,0.81053853,0.73786279,0.90806346,0.96983678,1,-0.0045280463,0.73742957,0.73742957,,,,,,,,,,,,,,,,,,,,,0.73742957,,0.1579145,,0.57951507,0,,,0.71099525,0.81460843,0.77040726,0.90251691,0.98247703,1,-0.0044690464
270,8.5427871e-06,0.73134044,0.73134044,,,,,,,,,,,,,,,,,,,,,0.73134044,,0.19055278,,0.54078767,0,,,0.68192535,0.80508117,0.75321643,0.87171162,0.96990032,1,-0.0043955742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,8.5322511e-06,0.7588508,0.7588508,,,,,,,,,,,,,,,,,,,,,0.7588508,,0.18580004,,0.57305075,0,,,0.66208429,0.78572038,0.75591796,0.82557087,0.97308111,1,-0.0044272538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,8.5216846e-06,0.68921229,0.68921229,,,,,,,,,,,,,,,,,,,,,0.68921229,,0.1866843,,0.50252799,0,,,0.72046932,0.8267696,0.7684109,0.90333438,0.96989873,1,-0.0045477392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,8.5110877e-06,0.71839919,0.71839919,,,,,,,,,,,,,,,,,,,,,0.71839919,,0.18591178,,0.53248742,0,,,0.70447472,0.8225467,0.76368256,0.89697118,0.97029282,1,-0.0045427953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,8.5004605e-06,0.77144446,0.77144446,,,,,,,,,,,,,,,,,,,,,0.77144446,,0.19297535,,0.57846912,0,,,0.64447388,0.77327817,0.71330917,0.85073166,0.96918246,1,-0.0044608452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,8.4898031e-06,0.77706941,0.77706941,,,,,,,,,,,,,,,,,,,,,0.77706941,,0.18950408,,0.58756532,0,,,0.64935871,0.77872942,0.70792808,0.88455536,0.97155132,1,-0.0043863505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,8.4791155e-06,0.70379035,0.70379035,,,,,,,,,,,,,,,,,,,,,0.70379035,,0.17728654,,0.52650381,0,,,0.72444546,0.83545966,0.78866198,0.89093521,0.97331686,1,-0.0044302108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,8.468398e-06,0.70472452,0.70472452,,,,,,,,,,,,,,,,,,,,,0.70472452,,0.17090004,,0.53382449,0,,,0.7355004,0.84491645,0.79220999,0.91660507,0.97607594,1,-0.0046039821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,8.4576505e-06,0.72572903,0.72572903,,,,,,,,,,,,,,,,,,,,,0.72572903,,0.17541794,,0.55031109,0,,,0.72161066,0.8335602,0.77025052,0.91168586,0.97526512,1,-0.0046253848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,8.4468733e-06,0.71491314,0.71491314,,,,,,,,,,,,,,,,,,,,,0.71491314,,0.17561848,,0.53929466,0,,,0.69755375,0.80996102,0.74126921,0.90294078,0.97332592,1,-0.00461597,0.72225737,0.72225737,,,,,,,,,,,,,,,,,,,,,0.72225737,,0.1544766,,0.56778077,0,,,0.70380432,0.80906307,0.76264444,0.90376019,0.98227273,1,-0.0046620471
280,8.4360664e-06,0.76007735,0.76007735,,,,,,,,,,,,,,,,,,,,,0.76007735,,0.17764034,,0.582437,0,,,0.69987681,0.81482012,0.74873268,0.90297963,0.9771958,1,-0.0046386613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,8.4252299e-06,0.74381134,0.74381134,,,,,,,,,,,,,,,,,,,,,0.74381134,,0.18515229,,0.55865906,0,,,0.66447005,0.78832086,0.72060628,0.87617276,0.96966105,1,-0.0046645149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,8.414364e-06,0.73120148,0.73120148,,,,,,,,,,,,,,,,,,,,,0.73120148,,0.18291759,,0.54828387,0,,,0.69792456,0.81738083,0.74831606,0.90889281,0.97148879,1,-0.0046713523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,8.4034688e-06,0.74349033,0.74349033,,,,,,,,,,,,,,,,,,,,,0.74349033,,0.18514038,,0.55834995,0,,,0.663386,0.79033077,0.73881448,0.85853297,0.96718403,1,-0.0046824553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,8.3925442e-06,0.73950085,0.73950085,,,,,,,,,,,,,,,,,,,,,0.73950085,,0.18455655,,0.55494429,0,,,0.67338787,0.8001006,0.74932167,0.86222351,0.9683718,1,-0.0048276523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,8.3815906e-06,0.70460412,0.70460412,,,,,,,,,,,,,,,,,,,,,0.70460412,,0.17498662,,0.52961749,0,,,0.71271273,0.82771141,0.75883298,0.91469626,0.97211631,1,-0.0049139438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,8.370608e-06,0.72710049,0.72710049,,,,,,,,,,,,,,,,,,,,,0.72710049,,0.17578808,,0.55131241,0,,,0.70380744,0.80845998,0.75445818,0.87566234,0.97169472,1,-0.0048783839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,8.3595964e-06,0.74917036,0.74917036,,,,,,,,,,,,,,,,,,,,,0.74917036,,0.18223533,,0.56693503,0,,,0.66777782,0.78808508,0.73045236,0.86729419,0.97024902,1,-0.0046987369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,8.348556e-06,0.74660791,0.74660791,,,,,,,,,,,,,,,,,,,,,0.74660791,,0.1852749,,0.56133302,0,,,0.66960581,0.78619672,0.71444233,0.90459106,0.96856384,1,-0.0046251671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,8.337487e-06,0.77676236,0.77676236,,,,,,,,,,,,,,,,,,,,,0.77676236,,0.18146333,,0.59529905,0,,,0.66972338,0.78534631,0.7209705,0.87846161,0.97545306,1,-0.0045843613,0.70580721,0.70580721,,,,,,,,,,,,,,,,,,,,,0.70580721,,0.15209362,,0.55371359,0,,,0.69893398,0.8044571,0.74969322,0.91085971,0.98165641,1,-0.0046179872
290,8.3263894e-06,0.7320176,0.7320176,,,,,,,,,,,,,,,,,,,,,0.7320176,,0.17306623,,0.55895137,0,,,0.67504921,0.79299726,0.72788088,0.88202802,0.97361813,1,-0.0046748797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,8.3152633e-06,0.72521909,0.72521909,,,,,,,,,,,,,,,,,,,,,0.72521909,,0.17015026,,0.55506883,0,,,0.68092248,0.80091744,0.73177601,0.88884575,0.97310085,1,-0.0046611696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,8.3041089e-06,0.7438322,0.7438322,,,,,,,,,,,,,,,,,,,,,0.7438322,,0.17049887,,0.57333333,0,,,0.6754985,0.79732026,0.73840825,0.87956819,0.97620058,1,-0.0046673456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,8.2929262e-06,0.68315659,0.68315659,,,,,,,,,,,,,,,,,,,,,0.68315659,,0.16453221,,0.51862438,0,,,0.7393286,0.84513283,0.78865415,0.91896032,0.97557106,1,-0.0047451168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,8.2817154e-06,0.67921789,0.67921789,,,,,,,,,,,,,,,,,,,,,0.67921789,,0.16679051,,0.51242738,0,,,0.73400353,0.84105797,0.78577919,0.91097312,0.97379522,1,-0.0048193164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,8.2704766e-06,0.7695413,0.7695413,,,,,,,,,,,,,,,,,,,,,0.7695413,,0.19411911,,0.57542219,0,,,0.63978239,0.75275659,0.70656875,0.82004452,0.96561839,1,-0.0047120084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,8.2592099e-06,0.68994166,0.68994166,,,,,,,,,,,,,,,,,,,,,0.68994166,,0.1688318,,0.52110986,0,,,0.69807316,0.81528631,0.76847383,0.87780164,0.97379287,1,-0.00480084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,8.2479155e-06,0.70587003,0.70587003,,,,,,,,,,,,,,,,,,,,,0.70587003,,0.16595724,,0.5399128,0,,,0.68687452,0.80737788,0.74349153,0.89579204,0.97337173,1,-0.0047249919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,8.2365933e-06,0.74663789,0.74663789,,,,,,,,,,,,,,,,,,,,,0.74663789,,0.17300883,,0.57362906,0,,,0.67258706,0.79910794,0.73330243,0.88621555,0.97249298,1,-0.0047337392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,8.2252436e-06,0.71582365,0.71582365,,,,,,,,,,,,,,,,,,,,,0.71582365,,0.16541079,,0.55041287,0,,,0.71466146,0.82981297,0.77340365,0.89911384,0.97603782,1,-0.0046888268,0.69931183,0.69931183,,,,,,,,,,,,,,,,,,,,,0.69931183,,0.15640385,,0.54290798,0,,,0.68707339,0.79371362,0.72547784,0.92797989,0.97966227,1,-0.0045728358
300,8.2138664e-06,0.70048842,0.70048842,,,,,,,,,,,,,,,,,,,,,0.70048842,,0.17582698,,0.52466145,0,,,0.67093213,0.79590632,0.73694923,0.87751417,0.96786855,1,-0.0045336185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,8.202462e-06,0.74471331,0.74471331,,,,,,,,,,,,,,,,,,,,,0.74471331,,0.16603299,,0.57868032,0,,,0.65940905,0.78676442,0.74158193,0.84655379,0.97462651,1,-0.004503968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,8.1910303e-06,0.6861558,0.6861558,,,,,,,,,,,,,,,,,,,,,0.6861558,,0.1645571,,0.5215987,0,,,0.73297484,0.8418218,0.78029515,0.91716939,0.97528524,1,-0.00452843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,8.1795715e-06,0.68736965,0.68736965,,,,,,,,,,,,,,,,,,,,,0.68736965,,0.16541975,,0.5219499,0,,,0.71310573,0.8281805,0.76999361,0.90253396,0.9733922,1,-0.00454013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,8.1680857e-06,0.67353072,0.67353072,,,,,,,,,,,,,,,,,,,,,0.67353072,,0.16691662,,0.5066141,0,,,0.68896586,0.80817775,0.74906716,0.8865011,0.96863731,1,-0.0045506492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,8.156573e-06,0.67249968,0.67249968,,,,,,,,,,,,,,,,,,,,,0.67249968,,0.16740891,,0.50509076,0,,,0.71886963,0.83274937,0.78729031,0.88916721,0.96964404,1,-0.0045435875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,8.1450336e-06,0.71145601,0.71145601,,,,,,,,,,,,,,,,,,,,,0.71145601,,0.1692106,,0.54224542,0,,,0.68961616,0.81012373,0.75053278,0.89106093,0.97226337,1,-0.0044583169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,8.1334676e-06,0.70390173,0.70390173,,,,,,,,,,,,,,,,,,,,,0.70390173,,0.16767346,,0.53622827,0,,,0.68252674,0.80552018,0.74083018,0.89825359,0.97287413,1,-0.0043187093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,8.121875e-06,0.68765392,0.68765392,,,,,,,,,,,,,,,,,,,,,0.68765392,,0.16277618,,0.52487773,0,,,0.69908501,0.81841929,0.76978876,0.87896288,0.97244809,1,-0.0042406109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,8.1102561e-06,0.66571293,0.66571293,,,,,,,,,,,,,,,,,,,,,0.66571293,,0.160884,,0.50482893,0,,,0.71587332,0.83070426,0.77679979,0.89686894,0.97363888,1,-0.0043177319,0.6753182,0.6753182,,,,,,,,,,,,,,,,,,,,,0.6753182,,0.1393801,,0.5359381,0,,,0.70169405,0.80565992,0.76073133,0.90221452,0.9819322,1,-0.0044120396
310,8.0986109e-06,0.71110121,0.71110121,,,,,,,,,,,,,,,,,,,,,0.71110121,,0.16889245,,0.54220876,0,,,0.68067931,0.80448394,0.75465177,0.87328341,0.97324114,1,-0.0044837038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,8.0869394e-06,0.6997736,0.6997736,,,,,,,,,,,,,,,,,,,,,0.6997736,,0.16222703,,0.53754656,0,,,0.68481742,0.80694606,0.74840326,0.88301276,0.9751118,1,-0.0046682551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,8.075242e-06,0.66873156,0.66873156,,,,,,,,,,,,,,,,,,,,,0.66873156,,0.16503632,,0.50369525,0,,,0.69968189,0.81927772,0.74943517,0.91258802,0.97044627,1,-0.0047260717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,8.0635186e-06,0.68949252,0.68949252,,,,,,,,,,,,,,,,,,,,,0.68949252,,0.15938316,,0.53010936,0,,,0.70246426,0.81944993,0.75537153,0.90219205,0.97642962,1,-0.0046881634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,8.0517694e-06,0.67630098,0.67630098,,,,,,,,,,,,,,,,,,,,,0.67630098,,0.16013461,,0.51616637,0,,,0.68801779,0.80842664,0.74699624,0.88986322,0.97286441,1,-0.0045746394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,8.0399945e-06,0.69703886,0.69703886,,,,,,,,,,,,,,,,,,,,,0.69703886,,0.15550928,,0.54152958,0,,,0.68710505,0.80599678,0.74015163,0.89648262,0.97638791,1,-0.0045663541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,8.028194e-06,0.6804835,0.6804835,,,,,,,,,,,,,,,,,,,,,0.6804835,,0.15662106,,0.52386244,0,,,0.71860715,0.82686599,0.76796932,0.89926973,0.97760833,1,-0.0046234007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,8.0163681e-06,0.69813878,0.69813878,,,,,,,,,,,,,,,,,,,,,0.69813878,,0.1544329,,0.54370588,0,,,0.690206,0.80696848,0.7455008,0.88397574,0.97715982,1,-0.0045652026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,8.0045168e-06,0.65702724,0.65702724,,,,,,,,,,,,,,,,,,,,,0.65702724,,0.15998276,,0.49704448,0,,,0.70091462,0.81588057,0.77219182,0.87062932,0.97210445,1,-0.0044060203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,7.9926403e-06,0.6657452,0.6657452,,,,,,,,,,,,,,,,,,,,,0.6657452,,0.15046692,,0.51527827,0,,,0.72682355,0.83472696,0.76493081,0.92520056,0.97689454,1,-0.0044092198,0.6701272,0.6701272,,,,,,,,,,,,,,,,,,,,,0.6701272,,0.13343116,,0.53669604,0,,,0.70907236,0.81221415,0.77010873,0.89795318,0.98272499,1,-0.004558973
320,7.9807387e-06,0.65889821,0.65889821,,,,,,,,,,,,,,,,,,,,,0.65889821,,0.15593477,,0.50296343,0,,,0.70900547,0.82492036,0.77660636,0.88828459,0.97469419,1,-0.0046845476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,7.9688121e-06,0.64984298,0.64984298,,,,,,,,,,,,,,,,,,,,,0.64984298,,0.16773213,,0.48211084,0,,,0.71268373,0.80947909,0.76449403,0.86789591,0.96809127,1,-0.0047661444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7.9568607e-06,0.63649192,0.63649192,,,,,,,,,,,,,,,,,,,,,0.63649192,,0.14411147,,0.49238046,0,,,0.72942516,0.83380381,0.77858018,0.90719728,0.97788391,1,-0.0046838277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,7.9448845e-06,0.64690794,0.64690794,,,,,,,,,,,,,,,,,,,,,0.64690794,,0.14496485,,0.5019431,0,,,0.73467034,0.84391555,0.7923798,0.90774318,0.97868315,1,-0.0045454174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,7.9328837e-06,0.7142979,0.7142979,,,,,,,,,,,,,,,,,,,,,0.7142979,,0.16613199,,0.54816592,0,,,0.64337803,0.77014392,0.70002816,0.87100087,0.96956698,1,-0.0044080404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,7.9208584e-06,0.70995735,0.70995735,,,,,,,,,,,,,,,,,,,,,0.70995735,,0.15778294,,0.55217441,0,,,0.67700908,0.79541856,0.76070135,0.84233978,0.97417901,1,-0.0045070324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,7.9088087e-06,0.62535928,0.62535928,,,,,,,,,,,,,,,,,,,,,0.62535928,,0.15814788,,0.4672114,0,,,0.70263521,0.81989225,0.76498301,0.88978509,0.96917543,1,-0.0044360827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,7.8967348e-06,0.66057674,0.66057674,,,,,,,,,,,,,,,,,,,,,0.66057674,,0.15235844,,0.5082183,0,,,0.70733678,0.82392505,0.76294562,0.90293097,0.97555215,1,-0.0044001784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,7.8846367e-06,0.62425619,0.62425619,,,,,,,,,,,,,,,,,,,,,0.62425619,,0.14842426,,0.47583193,0,,,0.71960645,0.82852589,0.76547255,0.91360965,0.97472436,1,-0.0043466453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,7.8725146e-06,0.62570256,0.62570256,,,,,,,,,,,,,,,,,,,,,0.62570256,,0.14661236,,0.47909021,0,,,0.75270679,0.85181255,0.8094105,0.90380596,0.97590399,1,-0.0043323884,0.63398578,0.63398578,,,,,,,,,,,,,,,,,,,,,0.63398578,,0.12201335,,0.51197243,0,,,0.70892297,0.81213285,0.76732953,0.90424987,0.98246243,1,-0.004306538
330,7.8603686e-06,0.68422777,0.68422777,,,,,,,,,,,,,,,,,,,,,0.68422777,,0.15249594,,0.53173183,0,,,0.66276004,0.78359115,0.71741182,0.87187887,0.97471066,1,-0.0043383134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,7.8481989e-06,0.67266914,0.67266914,,,,,,,,,,,,,,,,,,,,,0.67266914,,0.16087176,,0.51179737,0,,,0.69907203,0.81280281,0.76077125,0.88392427,0.96916726,1,-0.0044946671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,7.8360055e-06,0.6834808,0.6834808,,,,,,,,,,,,,,,,,,,,,0.6834808,,0.16059354,,0.52288727,0,,,0.69697537,0.81792463,0.76181026,0.8868747,0.9722455,1,-0.0045515405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,7.8237886e-06,0.60509655,0.60509655,,,,,,,,,,,,,,,,,,,,,0.60509655,,0.14534692,,0.45974963,0,,,0.74741984,0.85245843,0.81721768,0.89385147,0.97259343,1,-0.0043648538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,7.8115483e-06,0.68320716,0.68320716,,,,,,,,,,,,,,,,,,,,,0.68320716,,0.15502453,,0.52818262,0,,,0.66614656,0.78306354,0.71468215,0.89739789,0.97383674,1,-0.0043711307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,7.7992847e-06,0.66926068,0.66926068,,,,,,,,,,,,,,,,,,,,,0.66926068,,0.14987582,,0.51938486,0,,,0.7040797,0.82237414,0.76116769,0.89803267,0.97664229,1,-0.0045458317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,7.7869979e-06,0.65427894,0.65427894,,,,,,,,,,,,,,,,,,,,,0.65427894,,0.15110563,,0.50317331,0,,,0.71431283,0.82974777,0.77553247,0.89963251,0.97542254,1,-0.0045954222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,7.7746881e-06,0.62854476,0.62854476,,,,,,,,,,,,,,,,,,,,,0.62854476,,0.15601706,,0.47252769,0,,,0.69921759,0.81569342,0.76255814,0.88214785,0.96939551,1,-0.0045262668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,7.7623555e-06,0.69861904,0.69861904,,,,,,,,,,,,,,,,,,,,,0.69861904,,0.15268855,,0.54593049,0,,,0.69241231,0.80865103,0.77624961,0.85391016,0.97342278,1,-0.0044788423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,7.75e-06,0.69127736,0.69127736,,,,,,,,,,,,,,,,,,,,,0.69127736,,0.17080433,,0.52047302,0,,,0.62266168,0.75063038,0.69545929,0.82544815,0.96518316,1,-0.0044915536,0.62704979,0.62704979,,,,,,,,,,,,,,,,,,,,,0.62704979,,0.13057627,,0.49647352,0,,,0.69701789,0.80184884,0.74749529,0.91421632,0.98160921,1,-0.0045239991
340,7.7376219e-06,0.70168153,0.70168153,,,,,,,,,,,,,,,,,,,,,0.70168153,,0.15707663,,0.54460489,0,,,0.67367773,0.7813652,0.73172625,0.86213932,0.97168334,1,-0.004593579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,7.7252212e-06,0.64659951,0.64659951,,,,,,,,,,,,,,,,,,,,,0.64659951,,0.14765445,,0.49894505,0,,,0.71597633,0.82937165,0.79919147,0.87065138,0.97490546,1,-0.0046382488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,7.7127982e-06,0.60434398,0.60434398,,,,,,,,,,,,,,,,,,,,,0.60434398,,0.14619408,,0.45814989,0,,,0.72485858,0.8370008,0.78452357,0.89945099,0.9727925,1,-0.0046403855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,7.7003528e-06,0.66933614,0.66933614,,,,,,,,,,,,,,,,,,,,,0.66933614,,0.1630583,,0.50627783,0,,,0.67204384,0.79532573,0.76052823,0.84210686,0.96634096,1,-0.0046329346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,7.6878853e-06,0.66035014,0.66035014,,,,,,,,,,,,,,,,,,,,,0.66035014,,0.14770189,,0.51264824,0,,,0.69508371,0.81410559,0.76373025,0.87831218,0.97407955,1,-0.0046021918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,7.6753958e-06,0.62294709,0.62294709,,,,,,,,,,,,,,,,,,,,,0.62294709,,0.14220627,,0.48074082,0,,,0.71480798,0.8212286,0.76214887,0.89551269,0.97514998,1,-0.0045173107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,7.6628843e-06,0.6053842,0.6053842,,,,,,,,,,,,,,,,,,,,,0.6053842,,0.14833359,,0.45705061,0,,,0.72021596,0.83362914,0.77819053,0.90173737,0.9692241,1,-0.0046095979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
